activity,business object,action,executing resource,org:resource,IT_relatedness,deterministic_following_activity,deterministic_preceding_activity,following_activities_standardization,preceding_activities_standardization,failure_rate,number_of_resources,ef_relative,median_execution_time,et_relative,stability
resolved,missing,resolved,missing,"TEAM0001, TEAM0002, TEAM0003, TEAM0004, TEAM0007, TEAM0008, TEAM0010, TEAM0013, TEAM0014, TEAM0015, TEAM0016, TEAM0017, TEAM0018, TEAM0019, TEAM0021, TEAM0023, TEAM0024, TEAM0025, TEAM0027, TEAM0028, TEAM0029, TEAM0031, TEAM0032, TEAM0033, TEAM0034, TEAM0036, TEAM0037, TEAM0038, TEAM0039, TEAM0040, TEAM0041, TEAM0042, TEAM0043, TEAM0044, TEAM0045, TEAM0046, TEAM0047, TEAM0048, TEAM0049, TEAM0050, TEAM0051, TEAM0052, TEAM0053, TEAM0055, TEAM0056, TEAM0057, TEAM0058, TEAM0059, TEAM0061, TEAM0063, TEAM0064, TEAM0065, TEAM0066, TEAM0068, TEAM0069, TEAM0071, TEAM0074, TEAM0075, TEAM0076, TEAM0077, TEAM0078, TEAM0079, TEAM0086, TEAM0087, TEAM0088, TEAM0089, TEAM0090, TEAM0091, TEAM0092, TEAM0093, TEAM0094, TEAM0097, TEAM0100, TEAM0101, TEAM0102, TEAM0104, TEAM0106, TEAM0108, TEAM0110, TEAM0111, TEAM0113, TEAM0118, TEAM0119, TEAM0121, TEAM0123, TEAM0125, TEAM0126, TEAM0127, TEAM0128, TEAM0129, TEAM0132, TEAM0134, TEAM0135, TEAM0137, TEAM0139, TEAM0140, TEAM0141, TEAM0143, TEAM0151, TEAM0155, TEAM0165, TEAM0166, TEAM0170, TEAM0171, TEAM0172, TEAM0173, TEAM0174, TEAM0175, TEAM0176, TEAM0178, TEAM0179, TEAM0180, TEAM0181, TEAM0182, TEAM0184, TEAM0185, TEAM0186, TEAM0187, TEAM0188, TEAM0189, TEAM0190, TEAM0191, TEAM0192, TEAM0193, TEAM0194, TEAM0195, TEAM0196, TEAM0197, TEAM0198, TEAM0201, TEAM0202, TEAM0203, TEAM0204, TEAM0205, TEAM0207, TEAM0208, TEAM0209, TEAM0210, TEAM0212, TEAM0213, TEAM0214, TEAM0215, TEAM0216, TEAM0217, TEAM0218, TEAM0221, TEAM0222, TEAM0225, TEAM0226, TEAM0228, TEAM0237, TEAM9999",0.44223111867904663,False,False,3.0,7.0,1.0055658627087198,152,0.003483760661786065,20.0,0.005448861582963264,99.38801314116928
reopen,missing,reopen,missing,"TEAM0002, TEAM0003, TEAM0007, TEAM0008, TEAM0010, TEAM0013, TEAM0014, TEAM0016, TEAM0017, TEAM0018, TEAM0019, TEAM0020, TEAM0021, TEAM0024, TEAM0027, TEAM0028, TEAM0033, TEAM0034, TEAM0035, TEAM0036, TEAM0044, TEAM0046, TEAM0050, TEAM0052, TEAM0053, TEAM0060, TEAM0065, TEAM0066, TEAM0071, TEAM0078, TEAM0085, TEAM0087, TEAM0091, TEAM0092, TEAM0100, TEAM0102, TEAM0103, TEAM0111, TEAM0123, TEAM0134, TEAM0154, TEAM0166, TEAM0171, TEAM0184, TEAM0189, TEAM0192, TEAM0199, TEAM0205, TEAM0210, TEAM9999",0.555617094039917,False,False,3.0,3.0,1.1447430457331447,50,0.0052020731161234145,0.0,0.007923725893456404,64.68413751879113
oo response,oo response,missing,missing,"TEAM0005, TEAM0035, TEAM0037, TEAM0041, TEAM0086, TEAM0087, TEAM0120, TEAM0205",1.0,True,False,1.0,2.0,1.1785714285714286,8,7.070362966724295e-05,0.0,8.154217219844216e-05,2875.7962797257255
external vendor assignment,external vendor,assignment,missing,"TEAM0001, TEAM0003, TEAM0004, TEAM0007, TEAM0008, TEAM0010, TEAM0011, TEAM0013, TEAM0015, TEAM0020, TEAM0021, TEAM0022, TEAM0023, TEAM0024, TEAM0027, TEAM0029, TEAM0031, TEAM0032, TEAM0033, TEAM0038, TEAM0039, TEAM0040, TEAM0041, TEAM0042, TEAM0043, TEAM0044, TEAM0045, TEAM0046, TEAM0047, TEAM0048, TEAM0049, TEAM0050, TEAM0051, TEAM0052, TEAM0054, TEAM0056, TEAM0058, TEAM0059, TEAM0060, TEAM0063, TEAM0064, TEAM0065, TEAM0066, TEAM0069, TEAM0070, TEAM0072, TEAM0075, TEAM0076, TEAM0077, TEAM0078, TEAM0079, TEAM0081, TEAM0085, TEAM0086, TEAM0087, TEAM0092, TEAM0094, TEAM0099, TEAM0102, TEAM0104, TEAM0106, TEAM0107, TEAM0108, TEAM0110, TEAM0118, TEAM0119, TEAM0124, TEAM0126, TEAM0127, TEAM0128, TEAM0132, TEAM0134, TEAM0166, TEAM0170, TEAM0171, TEAM0172, TEAM0173, TEAM0174, TEAM0175, TEAM0176, TEAM0181, TEAM0182, TEAM0185, TEAM0187, TEAM0188, TEAM0189, TEAM0190, TEAM0191, TEAM0192, TEAM0196, TEAM0197, TEAM0198, TEAM0199, TEAM0202, TEAM0203, TEAM0205, TEAM0207, TEAM0210, TEAM0211, TEAM0212, TEAM0213, TEAM0214, TEAM0217, TEAM0224, TEAM9999",0.5710995197296143,False,False,2.0,3.0,1.1189925469031097,105,0.009328594047611462,0.0,0.0038443749521554003,37.9612895608771
communication with customer,missing,communication,missing,"TEAM0001, TEAM0002, TEAM0003, TEAM0007, TEAM0008, TEAM0010, TEAM0012, TEAM0013, TEAM0015, TEAM0016, TEAM0017, TEAM0021, TEAM0023, TEAM0024, TEAM0025, TEAM0028, TEAM0031, TEAM0033, TEAM0034, TEAM0035, TEAM0039, TEAM0040, TEAM0041, TEAM0042, TEAM0043, TEAM0044, TEAM0045, TEAM0046, TEAM0047, TEAM0048, TEAM0049, TEAM0050, TEAM0051, TEAM0052, TEAM0056, TEAM0063, TEAM0064, TEAM0065, TEAM0068, TEAM0069, TEAM0070, TEAM0071, TEAM0073, TEAM0074, TEAM0075, TEAM0076, TEAM0077, TEAM0079, TEAM0081, TEAM0082, TEAM0084, TEAM0085, TEAM0086, TEAM0091, TEAM0092, TEAM0093, TEAM0094, TEAM0095, TEAM0097, TEAM0100, TEAM0102, TEAM0103, TEAM0104, TEAM0106, TEAM0107, TEAM0108, TEAM0111, TEAM0112, TEAM0113, TEAM0114, TEAM0119, TEAM0121, TEAM0125, TEAM0126, TEAM0127, TEAM0128, TEAM0131, TEAM0132, TEAM0135, TEAM0137, TEAM0139, TEAM0141, TEAM0143, TEAM0148, TEAM0163, TEAM0166, TEAM0170, TEAM0171, TEAM0172, TEAM0173, TEAM0175, TEAM0176, TEAM0179, TEAM0180, TEAM0181, TEAM0184, TEAM0185, TEAM0186, TEAM0187, TEAM0188, TEAM0189, TEAM0190, TEAM0191, TEAM0193, TEAM0194, TEAM0196, TEAM0197, TEAM0198, TEAM0203, TEAM0204, TEAM0207, TEAM0208, TEAM0209, TEAM0212, TEAM0213, TEAM0214, TEAM0217, TEAM0218, TEAM0219, TEAM0228, TEAM9999",0.8526842594146729,False,True,2.0,1.0,1.4694072657743786,73,0.013172300460429949,8.0,0.01612328422079451,20.884153477603164
pending vendor,vendor,pending,missing,"TEAM0003, TEAM0004, TEAM0007, TEAM0008, TEAM0010, TEAM0013, TEAM0020, TEAM0021, TEAM0023, TEAM0025, TEAM0028, TEAM0033, TEAM0044, TEAM0045, TEAM0046, TEAM0048, TEAM0049, TEAM0059, TEAM0062, TEAM0064, TEAM0065, TEAM0069, TEAM0070, TEAM0071, TEAM0072, TEAM0075, TEAM0078, TEAM0085, TEAM0086, TEAM0088, TEAM0092, TEAM0102, TEAM0104, TEAM0106, TEAM0108, TEAM0113, TEAM0119, TEAM0127, TEAM0128, TEAM0131, TEAM0132, TEAM0160, TEAM0166, TEAM0167, TEAM0171, TEAM0173, TEAM0175, TEAM0176, TEAM0182, TEAM0185, TEAM0188, TEAM0189, TEAM0190, TEAM0191, TEAM0196, TEAM0197, TEAM0199, TEAM0208, TEAM0210, TEAM0213, TEAM0217, TEAM9999",0.5710995197296143,False,False,3.0,2.0,1.368886083938151,62,0.009294313499893436,0.0,0.00536164772946296,28.04464093229041
open,missing,open,missing,"TEAM0002, TEAM0008, TEAM0010, TEAM0013, TEAM0014, TEAM0016, TEAM0017, TEAM0018, TEAM0019, TEAM0020, TEAM0021, TEAM0022, TEAM0024, TEAM0025, TEAM0027, TEAM0028, TEAM0032, TEAM0033, TEAM0034, TEAM0035, TEAM0036, TEAM0037, TEAM0044, TEAM0046, TEAM0050, TEAM0052, TEAM0053, TEAM0056, TEAM0060, TEAM0065, TEAM0066, TEAM0067, TEAM0071, TEAM0085, TEAM0090, TEAM0092, TEAM0096, TEAM0104, TEAM0109, TEAM0111, TEAM0112, TEAM0118, TEAM0123, TEAM0133, TEAM0154, TEAM0166, TEAM0178, TEAM0192, TEAM0199, TEAM0211, TEAM9999",1.0,False,False,6.0,2.0,1.0002575383624852,51,0.09985709296679166,-1.0,0.34948743869068394,6.298492398370538
communication with vendor,missing,communication,missing,"TEAM0001, TEAM0003, TEAM0005, TEAM0007, TEAM0008, TEAM0009, TEAM0010, TEAM0012, TEAM0013, TEAM0016, TEAM0021, TEAM0023, TEAM0028, TEAM0030, TEAM0033, TEAM0039, TEAM0040, TEAM0041, TEAM0044, TEAM0046, TEAM0047, TEAM0050, TEAM0052, TEAM0057, TEAM0058, TEAM0059, TEAM0062, TEAM0063, TEAM0069, TEAM0072, TEAM0075, TEAM0077, TEAM0078, TEAM0081, TEAM0082, TEAM0086, TEAM0087, TEAM0091, TEAM0092, TEAM0093, TEAM0101, TEAM0102, TEAM0104, TEAM0106, TEAM0107, TEAM0108, TEAM0118, TEAM0119, TEAM0127, TEAM0128, TEAM0131, TEAM0132, TEAM0166, TEAM0171, TEAM0172, TEAM0173, TEAM0175, TEAM0176, TEAM0179, TEAM0180, TEAM0181, TEAM0187, TEAM0188, TEAM0189, TEAM0192, TEAM0193, TEAM0194, TEAM0197, TEAM0207, TEAM0208, TEAM0213, TEAM0215, TEAM9999",0.8526842594146729,False,True,3.0,1.0,1.6317722681359046,73,0.003807283330869317,41.0,0.006999491248520062,67.3657717815184
vendor reference,vendor,reference,missing,"TEAM0008, TEAM0010, TEAM0013, TEAM0033, TEAM0049, TEAM0075, TEAM0077, TEAM0078, TEAM0092, TEAM0118, TEAM0188, TEAM0190, TEAM0199, TEAM0211, TEAM9999",0.5710995197296143,False,True,3.0,1.0,1.0053418803418803,15,0.002016124712632628,11.0,0.0008266227090492918,84.47818324899137
urgency change,urgency,change,missing,"TEAM0002, TEAM0003, TEAM0004, TEAM0007, TEAM0008, TEAM0010, TEAM0013, TEAM0014, TEAM0015, TEAM0016, TEAM0017, TEAM0018, TEAM0019, TEAM0020, TEAM0022, TEAM0023, TEAM0024, TEAM0025, TEAM0027, TEAM0028, TEAM0031, TEAM0033, TEAM0034, TEAM0035, TEAM0038, TEAM0039, TEAM0040, TEAM0041, TEAM0042, TEAM0043, TEAM0044, TEAM0046, TEAM0047, TEAM0048, TEAM0049, TEAM0050, TEAM0051, TEAM0052, TEAM0053, TEAM0054, TEAM0056, TEAM0057, TEAM0058, TEAM0059, TEAM0060, TEAM0063, TEAM0064, TEAM0065, TEAM0066, TEAM0068, TEAM0069, TEAM0071, TEAM0072, TEAM0074, TEAM0075, TEAM0077, TEAM0078, TEAM0080, TEAM0082, TEAM0085, TEAM0086, TEAM0087, TEAM0091, TEAM0092, TEAM0094, TEAM0100, TEAM0101, TEAM0102, TEAM0104, TEAM0107, TEAM0108, TEAM0112, TEAM0118, TEAM0119, TEAM0121, TEAM0122, TEAM0123, TEAM0127, TEAM0129, TEAM0131, TEAM0132, TEAM0138, TEAM0139, TEAM0141, TEAM0165, TEAM0166, TEAM0170, TEAM0171, TEAM0173, TEAM0175, TEAM0176, TEAM0178, TEAM0179, TEAM0181, TEAM0184, TEAM0187, TEAM0188, TEAM0189, TEAM0190, TEAM0192, TEAM0195, TEAM0197, TEAM0198, TEAM0199, TEAM0200, TEAM0201, TEAM0202, TEAM0203, TEAM0207, TEAM0209, TEAM0210, TEAM0212, TEAM0213, TEAM0215, TEAM0217, TEAM0218, TEAM0224, TEAM9999",0.5801490545272827,False,False,4.0,3.0,1.101170568561873,118,0.0028217175839926564,0.0,0.0005671074455302714,83.2500145126987
impact change,impact,change,missing,"TEAM0002, TEAM0003, TEAM0004, TEAM0008, TEAM0010, TEAM0013, TEAM0014, TEAM0015, TEAM0016, TEAM0017, TEAM0018, TEAM0019, TEAM0020, TEAM0022, TEAM0023, TEAM0024, TEAM0025, TEAM0027, TEAM0028, TEAM0031, TEAM0033, TEAM0034, TEAM0035, TEAM0038, TEAM0039, TEAM0040, TEAM0041, TEAM0042, TEAM0043, TEAM0044, TEAM0046, TEAM0047, TEAM0048, TEAM0049, TEAM0050, TEAM0051, TEAM0052, TEAM0053, TEAM0054, TEAM0056, TEAM0057, TEAM0058, TEAM0059, TEAM0060, TEAM0063, TEAM0064, TEAM0065, TEAM0066, TEAM0068, TEAM0069, TEAM0071, TEAM0072, TEAM0074, TEAM0075, TEAM0077, TEAM0078, TEAM0080, TEAM0082, TEAM0085, TEAM0086, TEAM0087, TEAM0091, TEAM0092, TEAM0094, TEAM0100, TEAM0101, TEAM0102, TEAM0104, TEAM0107, TEAM0108, TEAM0112, TEAM0118, TEAM0121, TEAM0122, TEAM0123, TEAM0127, TEAM0128, TEAM0129, TEAM0131, TEAM0132, TEAM0139, TEAM0141, TEAM0165, TEAM0166, TEAM0170, TEAM0171, TEAM0173, TEAM0175, TEAM0176, TEAM0179, TEAM0181, TEAM0184, TEAM0187, TEAM0188, TEAM0189, TEAM0190, TEAM0191, TEAM0192, TEAM0195, TEAM0197, TEAM0198, TEAM0199, TEAM0200, TEAM0201, TEAM0202, TEAM0203, TEAM0207, TEAM0209, TEAM0210, TEAM0212, TEAM0213, TEAM0215, TEAM0217, TEAM0218, TEAM0224, TEAM9999",0.5801490545272827,False,True,4.0,1.0,1.0956447480785654,116,0.0027488714200930645,0.0,0.0013997529399620164,125.77349621433177
quality indicator fixed,quality indicator,fixed,missing,"TEAM0001, TEAM0002, TEAM0003, TEAM0007, TEAM0008, TEAM0010, TEAM0012, TEAM0013, TEAM0020, TEAM0021, TEAM0023, TEAM0025, TEAM0029, TEAM0031, TEAM0033, TEAM0039, TEAM0040, TEAM0041, TEAM0043, TEAM0044, TEAM0045, TEAM0046, TEAM0047, TEAM0048, TEAM0049, TEAM0051, TEAM0052, TEAM0055, TEAM0057, TEAM0059, TEAM0063, TEAM0064, TEAM0065, TEAM0069, TEAM0070, TEAM0072, TEAM0074, TEAM0075, TEAM0076, TEAM0078, TEAM0086, TEAM0087, TEAM0089, TEAM0091, TEAM0092, TEAM0094, TEAM0096, TEAM0104, TEAM0106, TEAM0107, TEAM0108, TEAM0119, TEAM0127, TEAM0128, TEAM0137, TEAM0140, TEAM0143, TEAM0151, TEAM0166, TEAM0171, TEAM0173, TEAM0174, TEAM0175, TEAM0176, TEAM0180, TEAM0181, TEAM0184, TEAM0185, TEAM0187, TEAM0188, TEAM0190, TEAM0191, TEAM0192, TEAM0197, TEAM0199, TEAM0200, TEAM0202, TEAM0203, TEAM0204, TEAM0205, TEAM0207, TEAM0209, TEAM0210, TEAM0212, TEAM0213, TEAM0217, TEAM9999",1.0,False,False,2.0,3.0,1.1041666666666667,87,0.0166924842041679,0.0,0.009675022711049084,18.0219766724887
problem workaround,problem,workaround,missing,TEAM9999,0.720455527305603,False,False,2.0,4.0,1.1290322580645162,1,0.00029995479252769696,1.0,0.0004458928462502234,1211.0023757518238
problem closure,problem,closure,missing,TEAM9999,0.5526784062385559,False,False,3.0,2.0,1.1111111111111112,1,8.570136929362789e-05,0.0,0.0002152494747904746,3065.2818225300834
service change,service,change,missing,TEAM9999,1.0,False,False,4.0,4.0,1.0,1,0.0003406629429421723,0.0,0.00019511083826667409,1055.0043896046523
affected ci change,affected ci,change,missing,TEAM9999,0.5973796844482422,False,False,3.0,2.0,1.0,1,0.00039636883298302877,0.0,0.0002568154631956121,1414.0596779485056
referred,missing,referred,missing,"TEAM0003, TEAM0008, TEAM0021, TEAM0033, TEAM0049, TEAM0050, TEAM0051, TEAM0057, TEAM0061, TEAM0074, TEAM0087, TEAM0104, TEAM0127, TEAM0134, TEAM0172, TEAM0176, TEAM0191, TEAM0197",0.5565567016601562,False,False,4.0,2.0,1.0740740740740742,18,6.213349273788024e-05,7.0,3.9551724634147095e-05,1794.913245944952
vendor reference change,vendor reference,change,missing,"TEAM0008, TEAM0013, TEAM0033, TEAM0049, TEAM0092, TEAM0181, TEAM0188, TEAM0190, TEAM0211, TEAM9999",0.5801490545272827,True,False,1.0,3.0,1.6835443037974684,10,0.00028495705290131285,0.0,0.0003738021424928496,885.9811723889319
incident reproduction,incident,reproduction,missing,"TEAM0004, TEAM0008, TEAM0015, TEAM0033, TEAM0078, TEAM0091, TEAM0127, TEAM0166, TEAM0172, TEAM0187, TEAM0197, TEAM0198",0.548144519329071,False,False,2.0,3.0,1.0454545454545454,12,4.927828734383604e-05,10.0,2.4941393576829128e-05,3032.3631152514054
quality indicator,quality indicator,missing,missing,"TEAM0001, TEAM0002, TEAM0003, TEAM0007, TEAM0008, TEAM0021, TEAM0023, TEAM0031, TEAM0033, TEAM0038, TEAM0039, TEAM0040, TEAM0041, TEAM0043, TEAM0044, TEAM0045, TEAM0046, TEAM0047, TEAM0048, TEAM0049, TEAM0051, TEAM0052, TEAM0057, TEAM0063, TEAM0064, TEAM0065, TEAM0069, TEAM0075, TEAM0076, TEAM0086, TEAM0087, TEAM0091, TEAM0092, TEAM0094, TEAM0107, TEAM0121, TEAM0127, TEAM0134, TEAM0152, TEAM9999",1.0,False,True,0.0,1.0,1.0253743760399334,40,0.005281346882719945,0.0,0.0018673195444711239,43.41434150475493
notify by change,by change,notify,missing,TEAM9999,0.5801490545272827,False,False,4.0,5.0,1.1330645161290323,1,0.0006020521192877376,1.0,0.0004862254690389243,554.7848048017773
contact change,contact,change,missing,TEAM9999,0.6469877362251282,False,False,6.0,6.0,1.032258064516129,1,6.856109543490231e-05,2.0,5.0870079824723084e-05,3361.2019569065196
quality indicator set,quality indicator,set,missing,"TEAM0001, TEAM0002, TEAM0003, TEAM0007, TEAM0008, TEAM0010, TEAM0023, TEAM0029, TEAM0031, TEAM0039, TEAM0040, TEAM0041, TEAM0043, TEAM0044, TEAM0045, TEAM0046, TEAM0047, TEAM0048, TEAM0051, TEAM0057, TEAM0059, TEAM0063, TEAM0064, TEAM0065, TEAM0069, TEAM0075, TEAM0076, TEAM0078, TEAM0086, TEAM0089, TEAM0091, TEAM0092, TEAM0094, TEAM0106, TEAM0107, TEAM0119, TEAM0140, TEAM0160, TEAM0166, TEAM0173, TEAM0175, TEAM0176, TEAM0180, TEAM0181, TEAM0184, TEAM0185, TEAM0186, TEAM0187, TEAM0188, TEAM0191, TEAM0192, TEAM0197, TEAM0200, TEAM0205, TEAM0207, TEAM0209, TEAM0210, TEAM0212, TEAM0213",1.0,True,False,1.0,2.0,1.0316455696202531,59,0.004190796958458503,0.0,0.0017326549581038037,72.79602317642986
mail to customer,missing,mail,missing,"TEAM0001, TEAM0003, TEAM0007, TEAM0008, TEAM0010, TEAM0021, TEAM0023, TEAM0025, TEAM0031, TEAM0039, TEAM0041, TEAM0044, TEAM0045, TEAM0049, TEAM0056, TEAM0057, TEAM0063, TEAM0064, TEAM0069, TEAM0086, TEAM0091, TEAM0092, TEAM0094, TEAM0121, TEAM0128, TEAM0131, TEAM0171, TEAM0172, TEAM0176, TEAM0179, TEAM0185, TEAM0187, TEAM0189, TEAM0191, TEAM0197, TEAM0205, TEAM0216, TEAM0217, TEAM0221, TEAM0225, TEAM9999",1.0000001192092896,False,False,2.0,3.0,1.0400878638110929,41,0.008115919672106758,3.0,0.001802779078891255,28.503731682615932
callback request,request,callback,missing,"TEAM0008, TEAM0023, TEAM0043, TEAM0086, TEAM0172, TEAM9999",0.6114135384559631,False,False,4.0,3.0,1.0,6,0.00011355431431405687,0.0,5.0543316292928576e-05,2681.743032029288
external update,external,update,missing,TEAM0105,0.5889988541603088,False,False,5.0,2.0,2.0314232902033273,1,0.0023546451213424927,0.0,0.00024636169763559036,76.06208821206567
external vendor reassignment,external vendor,reassignment,missing,"TEAM0008, TEAM0010, TEAM0013, TEAM0033, TEAM0041, TEAM0092, TEAM0188, TEAM0190, TEAM9999",0.5710995197296143,False,True,4.0,1.0,1.0238095238095237,9,9.212897199064987e-05,1.0,2.509743983486977e-06,62.12132800324157
alert stage,stage,alert,missing,TEAM9999,0.4786182641983032,False,False,0.0,0.0,113.0,1,0.00024210636825449872,241.0,0.00024452415291750925,471.4691417356935
dial in,missing,dial,missing,"TEAM0166, TEAM0228",1.0,False,False,0.0,0.0,1.0,2,4.285068464681395e-06,1452.0,9.682870370726958e-07,1330.6473829201102
