activity,business object,action,executing resource,org:resource,IT_relatedness,deterministic_following_activity,deterministic_preceding_activity,following_activities_standardization,preceding_activities_standardization,failure_rate,number_of_resources,ef_relative,median_execution_time,et_relative,stability
begin payment,payment,begin,missing,"DP-R, DP-Z",0.6281129121780396,False,False,6.0,4.0,1.8341070734328904,2,0.031897977381916374,1413.74,0.016674775865955904,0.12612259140475485
abort payment,payment,abort,missing,"DP-R, DP-Z",0.6281129121780396,False,False,3.0,0.0,1.287613111553336,2,0.013639368308689717,1337.93,0.0031908989428361596,0.05072005746962774
finish payment,payment,finish,missing,"DP-R, DP-Z",0.6281129121780396,False,False,10.0,2.0,1.0499988563848037,2,0.01825860907319367,23434.97,0.08795730726488231,0.4868167866963511
revoke decision,decision,revoke,missing,"00037f, 0087cf, 019209, 023bb9, 03b214, 167893, 28b6bf, 2ac4ac, 2bf205, 2c546f, 2ca0ae, 2dc625, 354865, 36c75c, 39be3e, 4298e3, 439089, 465290, 478c4f, 483029, 4af6fb, 4b9a7f, 51d239, 520882, 556da9, 5c1b3c, 5dd4ec, 5e018b, 60b0b8, 65bf34, 6d6ae5, 727350, 75992a, 76f30e, 79367e, 7b9b55, 7d03a0, 7d12ba, 7d4a25, 7fb8a5, 822fb7, 8a1fba, 8beb64, 9765da, 97d224, 9e088c, 9e337f, a5c3dd, ad25fc, aea7c8, af1e1e, b33ed5, b90293, ba978b, bfa0ec, d85681, d8639c, dd12cf, dde669, dee71b, dfd1d4, f6f7f1, f9fe07, fa6437, fb5fa8, fcb55b, ffb56b",0.5359474420547485,False,False,6.0,4.0,1.0588518358115586,67,0.008751659530056062,5681.495,0.005407859044085322,0.4447709091020163
check,missing,check,missing,"0087cf, 019209, 023bb9, 03b214, 07361d, 0d884f, 0fe39b, 13c937, 167893, 1bd3b5, 1c1894, 21612d, 237892, 27cc37, 28b6bf, 2ac4ac, 2c546f, 2dc625, 346f05, 354865, 36c75c, 39be3e, 3d952e, 425ee3, 439089, 44798d, 478c4f, 483029, 4af6fb, 4b9a7f, 51d239, 556da9, 5a21a5, 5bf77a, 5d9e09, 5dd4ec, 6ad4a6, 6f6a4e, 71ffe8, 75992a, 76f30e, 7886b1, 79367e, 7b9b55, 7d03a0, 7d12ba, 7d4a25, 7fb8a5, 815d19, 822fb7, 83c7b7, 8a1fba, 8d8538, 9765da, 97d224, 9aaf68, 9e088c, 9e337f, abe845, ad25fc, aea7c8, b2b786, b33ed5, b4755f, ba978b, bc063d, bfa0ec, c0aa4a, c39cb2, c4f075, c966f4, d0f451, d8639c, dde669, dee71b, dfd1d4, e25f20, e99397, ea52aa, eb7015, ee28de, f01c35, f3e81e, f48280, f9fe07, fa68d2, fb5fa8, fc6177, fcb55b, ffb56b",0.7834091782569885,False,False,3.0,8.0,2.127779517694958,90,0.005404360556917587,0.4,0.00594063303779996,4.6054971808643765
remove document,document,remove,missing,"00037f, 019209, 023bb9, 03b214, 059abc, 0d884f, 167893, 1bd3b5, 2044b6, 28b6bf, 2ac4ac, 2c546f, 2ca0ae, 2dc625, 346f05, 354865, 36c75c, 39be3e, 4298e3, 439089, 44798d, 465290, 46e3af, 478c4f, 4af6fb, 4b9a7f, 51d239, 556da9, 5a21a5, 5d9e09, 5dd4ec, 5e018b, 60b0b8, 65bf34, 6ad4a6, 6d6ae5, 75992a, 76f30e, 79367e, 796771, 7b9b55, 7d03a0, 7d12ba, 7fb8a5, 815d19, 822fb7, 8a1fba, 91bca0, 9765da, 97d224, 9aaf68, 9e088c, 9e337f, a5c3dd, ad25fc, af1e1e, b90293, ba978b, bfa0ec, c0aa4a, c39cb2, d0f451, d4758f, d8639c, dd12cf, dde669, dee71b, ea52aa, ee28de, f9fe07, fa68d2, fb5fa8, fc6177, fcb55b, ffb56b",1.0,False,False,3.0,4.0,1.7358931552587646,75,0.0020678003043434106,0.33,0.00030088180669857325,30.35148766778546
plan,missing,plan,missing,"019209, 03b214, 059abc, 07361d, 08e484, 0fe39b, 13c937, 237892, 28b6bf, 2ca0ae, 352a49, 3d952e, 465290, 46e3af, 5d8173, 5e018b, 6f6a4e, 75992a, 7850e8, 7d4a25, 9765da, 9e088c, Inspection automaton, Remote inspection export, a21e1b, abe845, ad25fc, b4755f, bbd307, bc063d, bfa0ec, c39cb2, e25f20, f3e81e, f48280, f6846a, f8da29, fa6437, fa68d2, fcb55b",0.5971442461013794,True,False,1.0,11.0,1.8019053876478317,40,0.0021815511962534418,0.0,0.0008842047874034407,8.691667371721167
finish preparations,preparations,finish,missing,"019209, 03b214, 059abc, 08e484, 0fe39b, 13c937, 237892, 28b6bf, 2ca0ae, 352a49, 3d952e, 465290, 46e3af, 5d8173, 5e018b, 6f6a4e, 7078c7, 7850e8, 7d4a25, 82518f, 9765da, 9e088c, Remote inspection export, a21e1b, abe845, ad25fc, b4755f, b90293, bbd307, bc063d, c39cb2, d114c8, d4758f, e25f20, f3e81e, f48280, f6846a, f8da29, fa6437, fa68d2, fcb55b",0.562317967414856,True,False,1.0,5.0,4.346052631578948,41,0.005254813929790418,0.24,0.0015747985892530041,1.6893619488473801
begin preparations,preparations,begin,missing,"019209, 03b214, 059abc, 08e484, 0fe39b, 13c937, 237892, 28b6bf, 2ca0ae, 352a49, 3d952e, 465290, 46e3af, 5d8173, 5e018b, 6f6a4e, 7078c7, 7850e8, 7d4a25, 82518f, 9e088c, Remote inspection export, a21e1b, abe845, ad25fc, b4755f, b90293, bbd307, bc063d, c39cb2, d114c8, d4758f, e25f20, f3e81e, f48280, f6846a, f8da29, fa6437, fa68d2, fcb55b",0.5723958611488342,False,False,7.0,0.0,4.346824613359658,40,0.005254018469009228,0.0,1.2989712652438061e-05,0.8153998740303157
prepare external,external,prepare,missing,"019209, 03b214, 13c937, 237892, 7d4a25, 9e088c, Remote inspection export, ad25fc, b90293, bc063d, e25f20, f3e81e, f48280",0.5563030242919922,False,False,10.0,0.0,4.344291426032874,13,0.003889405496475153,0.0,1.8204041558707936e-06,0.5704621694336816
abort external,external,abort,missing,"019209, 03b214, 13c937, 237892, 9e088c, Remote inspection export, ad25fc, b90293, bc063d, e25f20, f3e81e, f48280",0.5563030242919922,True,False,1.0,3.0,3.349644128113879,12,0.0029949098464524333,766.815,0.0015158331632359313,3.2243240112584473
prepare offline,missing,prepare,missing,"03b214, 059abc, 08e484, 0fe39b, 13c937, 237892, 28b6bf, 352a49, 3d952e, 465290, 46e3af, 5d8173, 5e018b, 6f6a4e, 7850e8, 7d4a25, 82518f, 9e088c, a21e1b, abe845, ad25fc, b4755f, bbd307, bc063d, c39cb2, d114c8, e25f20, f3e81e, f48280, f6846a, f8da29, fa6437, fa68d2",0.572328507900238,False,False,7.0,2.0,1.1641025641025642,33,0.0008125631894159599,34.5,0.00013298564087406634,10.65555638648248
performed offline,missing,performed,missing,"03b214, 059abc, 08e484, 0fe39b, 13c937, 237892, 28b6bf, 352a49, 3d952e, 465290, 46e3af, 5d8173, 5e018b, 6f6a4e, 7850e8, 7d4a25, 82518f, 9e088c, a21e1b, abe845, ad25fc, b4755f, bbd307, bc063d, c39cb2, d114c8, e25f20, f3e81e, f48280, f6846a, f8da29, fa6437, fa68d2",0.572328507900238,False,True,3.0,1.0,1.0542857142857143,33,0.0007338125719394659,2.53,5.951987006422358e-05,5.56777565689845
withdraw,missing,withdraw,missing,"00037f, 0087cf, 019209, 023bb9, 0d884f, 167893, 2ca0ae, 354865, 4298e3, 439089, 478c4f, 483029, 4af6fb, 4b9a7f, 51d239, 556da9, 65bf34, 6d6ae5, 75992a, 76f30e, 79367e, 7b9b55, 7d03a0, 7d12ba, 822fb7, 9765da, 97d224, 9e088c, 9e337f, a5c3dd, ad25fc, af1e1e, b90293, ba978b, bfa0ec, d0f451, d85681, dfd1d4, f6f7f1, f9fe07, fa6437, fb5fa8, fcb55b, ffb56b",0.46790382266044617,True,True,1.0,1.0,1.4272076372315037,44,0.00023784277399447763,0.235,0.0002559222574116247,267.38789005711146
revoke withdrawal,withdrawal,revoke,missing,"019209, 167893, 2ca0ae, 4298e3, 439089, 478c4f, 483029, 4af6fb, 4b9a7f, 51d239, 65bf34, 6d6ae5, 75992a, 76f30e, 91bca0, 9765da, 97d224, 9e337f, a5c3dd, b90293, ba978b, bfa0ec, d0f451, d85681, f6f7f1, f9fe07, fb5fa8, fcb55b, ffb56b",0.49778446555137634,False,False,2.0,5.0,1.2087378640776698,29,9.903486743248373e-05,0.39,0.0003466655036117534,395.3735961486809
begin admissibility check,admissibility check,begin,missing,"00037f, 0087cf, 019209, 023bb9, 0d884f, 167893, 1bd3b5, 2ca0ae, 354865, 4298e3, 439089, 44798d, 4af6fb, 51d239, 5dd4ec, 5e018b, 60b0b8, 65bf34, 6d6ae5, 75992a, 76f30e, 79367e, 7b9b55, 7d12ba, 822fb7, 9765da, 97d224, 9aaf68, 9e088c, 9e337f, Document processing automaton, a5c3dd, ad25fc, af1e1e, b90293, bfa0ec, d0f451, dd12cf, dee71b, ea52aa, f9fe07, fb5fa8, fcb55b, ffb56b",0.7834091782569885,False,False,0.0,8.0,2.4,44,0.0007684151159821396,2.5599999999999996,0.0024958541490221224,85.91982922999613
check admissibility,admissibility,check,missing,"00037f, 0087cf, 019209, 023bb9, 0d884f, 167893, 1bd3b5, 2ca0ae, 354865, 4298e3, 439089, 44798d, 4af6fb, 51d239, 5dd4ec, 5e018b, 60b0b8, 65bf34, 6d6ae5, 75992a, 76f30e, 79367e, 7b9b55, 7d12ba, 822fb7, 9765da, 97d224, 9e088c, 9e337f, Document processing automaton, a5c3dd, ad25fc, af1e1e, b90293, bfa0ec, d0f451, dd12cf, dee71b, ea52aa, f9fe07, fb5fa8, fcb55b, ffb56b",0.7834091782569885,False,False,6.0,0.0,2.300124533001245,43,0.000734608032722102,0.09,2.3167215092364723e-05,52.988530906713756
approve,missing,approve,missing,"00037f, 0087cf, 019209, 023bb9, 167893, 2ca0ae, 354865, 439089, 478c4f, 4af6fb, 51d239, 5dd4ec, 5e018b, 60b0b8, 65bf34, 6d6ae5, 75992a, 76f30e, 79367e, 7b9b55, 7d12ba, 822fb7, 9765da, 97d224, 9e088c, 9e337f, a5c3dd, ad25fc, af1e1e, dd12cf, dee71b, f9fe07, fb5fa8, fcb55b, ffb56b",0.46590906381607056,True,False,1.0,5.0,1.7241379310344827,35,0.00035795735216559844,0.17,9.709659227906162e-05,177.38059529472045
take original document,original document,take,missing,"4fac6d, 727350, c70d79, c7c478",1.0,False,False,3.0,5.0,1.018058690744921,4,0.0003587528129481911,6084.5,0.0004063499069441647,37.98353497046627
refuse,missing,refuse,missing,"00037f, 0087cf, 019209, 023bb9, 167893, 2ca0ae, 354865, 4298e3, 4af6fb, 51d239, 5dd4ec, 5e018b, 65bf34, 6d6ae5, 75992a, 76f30e, 79367e, 7b9b55, 822fb7, 9765da, 97d224, 9e088c, 9e337f, a5c3dd, ad25fc, af1e1e, b90293, dee71b, f9fe07, fb5fa8, fcb55b, ffb56b",0.5746904611587524,False,False,4.0,4.0,1.52734375,32,0.00015551258299639032,0.15,7.701540445175004e-05,287.40364599371964
begin editing from refused,missing,begin editing,missing,"00037f, 019209, 023bb9, 0d884f, 167893, 2ca0ae, 354865, 4af6fb, 51d239, 5dd4ec, 65bf34, 6d6ae5, 75992a, 76f30e, 79367e, 7b9b55, 822fb7, 9765da, 97d224, 9e088c, 9e337f, a5c3dd, ad25fc, af1e1e, dee71b, ea52aa, f9fe07, fb5fa8, fcb55b, ffb56b",0.6174197793006897,False,False,3.0,0.0,1.7058823529411764,30,8.073926943290799e-05,0.35,3.618178441162457e-05,870.3614051249649
revoke approval,approval,revoke,missing,"019209, 023bb9, 2ca0ae, 354865, 439089, 4af6fb, 51d239, 5dd4ec, 65bf34, 6d6ae5, 79367e, 7b9b55, 97d224, 9e088c, 9e337f, ad25fc, dee71b, f9fe07, fb5fa8, ffb56b",0.525739312171936,True,False,1.0,3.0,1.4385964912280702,20,3.261389208619925e-05,0.645,0.00011528550998104862,6358.97152216891
discard,missing,discard,missing,"019209, 167893, 1bd3b5, 1c1894, 346f05, 483029, 4b9a7f, 51d239, 5bf77a, 5d9e09, 5dd4ec, 75992a, 7d12ba, 822fb7, 83c7b7, 8a1fba, 9e088c, b33ed5, b4755f, c0aa4a, c4f075, c966f4, d4d37d, dee71b, e99397, eb7015, ee28de, f9fe07, fa68d2, fcb55b",0.47552841901779175,False,False,3.0,5.0,1.0,30,2.187517152123123e-05,0.21,1.4472401721078133e-05,1368.3047390236109
cancel offline,missing,cancel,missing,"03b214, 059abc, 08e484, 0fe39b, 13c937, 237892, 28b6bf, 352a49, 3d952e, 465290, 46e3af, 5e018b, 6f6a4e, 7850e8, 9e088c, a21e1b, abe845, ad25fc, b4755f, bc063d, c39cb2, f3e81e, f48280, f6846a, f8da29, fa6437, fa68d2, fb5fa8",0.572328507900238,False,False,3.0,2.0,1.4961832061068703,28,7.795515669384259e-05,1311.1999999999998,4.318573613840186e-05,72.45482321109141
change department,department,change,missing,"4fac6d, c7c478",0.5801490545272827,True,False,1.0,5.0,4.7272727272727275,2,2.0681980347345885e-05,0.02,0.00010944985562569742,9876.506083594515
create,missing,create,missing,"019209, Document processing automaton",0.573469877243042,False,True,6.0,1.0,1.4302969820021336,2,0.01653086825341542,0.0,0.00019632269949203547,0.5206759099967568
restart editing,missing,restart editing,missing,"019209, 023bb9, 03b214, 0d884f, 13c937, 167893, 1bd3b5, 1c1894, 2ac4ac, 2c546f, 2ca0ae, 2dc625, 346f05, 354865, 36c75c, 39be3e, 3d952e, 425ee3, 439089, 44798d, 478c4f, 483029, 4af6fb, 4b9a7f, 51d239, 556da9, 5a21a5, 5bf77a, 5d9e09, 6ad4a6, 6f6a4e, 71ffe8, 76f30e, 79367e, 7b9b55, 7d12ba, 7fb8a5, 822fb7, 83c7b7, 8a1fba, 8c9a01, 9765da, 97d224, 9aaf68, 9e088c, Document processing automaton, a5c3dd, af1e1e, b2b786, ba978b, bfa0ec, c0aa4a, c39cb2, c966f4, d0f451, d4d37d, d8639c, dde669, dee71b, ea52aa, eb7015, ee28de, f01c35, f3e81e, f6f7f1, f9fe07, fa6437, fa68d2, fb5fa8, fcb55b, ffb56b",1.0000001192092896,True,False,1.0,9.0,1.4921875,71,0.0004557990284241898,5673.155,0.0006528261951801708,27.19086532353976
finish pre check,pre check,finish,missing,"019209, 023bb9, 03b214, 0d884f, 0fe39b, 13c937, 167893, 1bd3b5, 1c1894, 2044b6, 2ac4ac, 2b8616, 2baab0, 2c546f, 2ca0ae, 2dc625, 346f05, 354865, 36c75c, 39be3e, 3d952e, 425ee3, 4298e3, 439089, 44798d, 46e3af, 478c4f, 483029, 4af6fb, 4b9a7f, 51d239, 556da9, 5a21a5, 5bf77a, 5d8173, 5d9e09, 6ad4a6, 6f6a4e, 71ffe8, 75992a, 76f30e, 79367e, 796771, 7b9b55, 7d03a0, 7d12ba, 7fb8a5, 815d19, 822fb7, 83c7b7, 8a1fba, 8aab8f, 8c9a01, 8d8538, 9765da, 99e048, 9aaf68, 9e088c, 9e337f, Document processing automaton, a5c3dd, ad25fc, af1e1e, b2b786, b4755f, ba978b, bfa0ec, c0aa4a, c39cb2, c4f075, c522f8, c966f4, d0f451, d4758f, d8639c, dd12cf, dde669, dee71b, dfd1d4, e99397, ea52aa, eb7015, ee28de, f01c35, f3e81e, f6f7f1, f9fe07, fa6437, fa68d2, fb5fa8, fc6177, fcb55b, ffb56b",0.7834091782569885,False,False,0.0,0.0,1.6170835550824907,93,0.009668030351603787,0.01,0.003462089765875536,2.7758997044309788
